RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
66.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
67.0	3.000000	324.000000	3658.000000	0.000000	1404.000000	--------	0.060156	0.000000	INFINITY	0.060156	0.000000	--------	0.448176	0.187500	1.000000	0.000000	0.426314	
68.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
69.0	3.000000	168.000000	3658.000000	0.000000	1560.000000	--------	0.031192	0.000000	INFINITY	0.031192	0.000000	--------	0.386862	0.097222	1.000000	0.000000	0.221052	
70.0	2.000000	96.000000	3658.000000	0.000000	1632.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.358563	0.055556	1.000000	0.000000	0.126315	
71.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
72.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
73.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
74.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
75.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
76.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
77.0	2.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
78.0	2.000000	144.000000	3658.000000	0.000000	1584.000000	--------	0.026736	0.000000	INFINITY	0.026736	0.000000	--------	0.377429	0.083333	1.000000	0.000000	0.189473	
79.0	3.000000	81.000000	3658.000000	0.000000	1647.000000	--------	0.015039	0.000000	INFINITY	0.015039	0.000000	--------	0.352668	0.046875	1.000000	0.000000	0.106579	
80.0	3.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
81.0	3.000000	96.000000	3658.000000	0.000000	1632.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.358563	0.055556	1.000000	0.000000	0.126315	
82.0	2.000000	288.000000	3658.000000	0.000000	1440.000000	--------	0.053472	0.000000	INFINITY	0.053472	0.000000	--------	0.434026	0.166667	1.000000	0.000000	0.378946	
83.0	2.000000	66.000000	3658.000000	0.000000	1662.000000	--------	0.012254	0.000000	INFINITY	0.012254	0.000000	--------	0.346772	0.038194	1.000000	0.000000	0.086842	
84.0	2.000000	60.000000	3658.000000	0.000000	1668.000000	--------	0.011140	0.000000	INFINITY	0.011140	0.000000	--------	0.344414	0.034722	1.000000	0.000000	0.078947	
85.0	2.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
86.0	3.000000	69.000000	3658.000000	0.000000	1659.000000	--------	0.012811	0.000000	INFINITY	0.012811	0.000000	--------	0.347951	0.039931	1.000000	0.000000	0.090789	
87.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
88.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
89.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
90.0	3.000000	60.000000	3658.000000	0.000000	1668.000000	--------	0.011140	0.000000	INFINITY	0.011140	0.000000	--------	0.344414	0.034722	1.000000	0.000000	0.078947	
91.0	3.000000	60.000000	3658.000000	0.000000	1668.000000	--------	0.011140	0.000000	INFINITY	0.011140	0.000000	--------	0.344414	0.034722	1.000000	0.000000	0.078947	
92.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
93.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
94.0	3.000000	69.000000	3658.000000	0.000000	1659.000000	--------	0.012811	0.000000	INFINITY	0.012811	0.000000	--------	0.347951	0.039931	1.000000	0.000000	0.090789	
95.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
96.0	3.000000	60.000000	3658.000000	0.000000	1668.000000	--------	0.011140	0.000000	INFINITY	0.011140	0.000000	--------	0.344414	0.034722	1.000000	0.000000	0.078947	
97.0	4.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
98.0	4.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
99.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
100.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
102.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
104.0	3.000000	60.000000	3658.000000	0.000000	1668.000000	--------	0.011140	0.000000	INFINITY	0.011140	0.000000	--------	0.344414	0.034722	1.000000	0.000000	0.078947	
105.0	2.000000	60.000000	3658.000000	0.000000	1668.000000	--------	0.011140	0.000000	INFINITY	0.011140	0.000000	--------	0.344414	0.034722	1.000000	0.000000	0.078947	
106.0	2.000000	156.000000	3658.000000	0.000000	1572.000000	--------	0.028964	0.000000	INFINITY	0.028964	0.000000	--------	0.382146	0.090278	1.000000	0.000000	0.205262	
107.0	2.000000	72.000000	3658.000000	0.000000	1656.000000	--------	0.013368	0.000000	INFINITY	0.013368	0.000000	--------	0.349130	0.041667	1.000000	0.000000	0.094737	
108.0	3.000000	72.000000	3658.000000	0.000000	1656.000000	--------	0.013368	0.000000	INFINITY	0.013368	0.000000	--------	0.349130	0.041667	1.000000	0.000000	0.094737	
109.0	2.000000	72.000000	3658.000000	0.000000	1656.000000	--------	0.013368	0.000000	INFINITY	0.013368	0.000000	--------	0.349130	0.041667	1.000000	0.000000	0.094737	
110.0	3.000000	60.000000	3658.000000	0.000000	1668.000000	--------	0.011140	0.000000	INFINITY	0.011140	0.000000	--------	0.344414	0.034722	1.000000	0.000000	0.078947	
111.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
112.0	2.000000	150.000000	3658.000000	0.000000	1578.000000	--------	0.027850	0.000000	INFINITY	0.027850	0.000000	--------	0.379787	0.086806	1.000000	0.000000	0.197368	
113.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
114.0	3.000000	69.000000	3658.000000	0.000000	1659.000000	--------	0.012811	0.000000	INFINITY	0.012811	0.000000	--------	0.347951	0.039931	1.000000	0.000000	0.090789	
115.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
