RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
184.0	2.000000	288.000000	3623.000000	35.000000	1440.000000	--------	0.053472	0.009568	17.419048	0.046974	0.000000	--------	0.427528	0.166667	0.891641	0.000000	0.359831	
185.0	2.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
186.0	2.000000	156.000000	3658.000000	0.000000	1572.000000	--------	0.028964	0.000000	INFINITY	0.028964	0.000000	--------	0.382146	0.090278	1.000000	0.000000	0.205262	
187.0	2.000000	96.000000	3658.000000	0.000000	1632.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.358563	0.055556	1.000000	0.000000	0.126315	
188.0	2.000000	96.000000	3658.000000	0.000000	1632.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.358563	0.055556	1.000000	0.000000	0.126315	
189.0	2.000000	96.000000	3658.000000	0.000000	1632.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.358563	0.055556	1.000000	0.000000	0.126315	
190.0	2.000000	180.000000	3616.000000	42.000000	1548.000000	--------	0.033420	0.011482	9.072421	0.025622	0.000000	--------	0.383780	0.104167	0.810811	0.000000	0.214995	
191.0	2.000000	90.000000	3658.000000	0.000000	1638.000000	--------	0.016710	0.000000	INFINITY	0.016710	0.000000	--------	0.356205	0.052083	1.000000	0.000000	0.118421	
192.0	2.000000	144.000000	3658.000000	0.000000	1584.000000	--------	0.026736	0.000000	INFINITY	0.026736	0.000000	--------	0.377429	0.083333	1.000000	0.000000	0.189473	
193.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
197.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
198.0	2.000000	76.000000	3642.000000	16.000000	1652.000000	--------	0.014111	0.004374	10.055266	0.011140	0.000000	--------	0.347732	0.043981	0.826087	0.000000	0.091597	
199.0	2.000000	73.000000	3658.000000	0.000000	1655.000000	--------	0.013554	0.000000	INFINITY	0.013554	0.000000	--------	0.349523	0.042245	1.000000	0.000000	0.096052	
200.0	2.000000	73.000000	3658.000000	0.000000	1655.000000	--------	0.013554	0.000000	INFINITY	0.013554	0.000000	--------	0.349523	0.042245	1.000000	0.000000	0.096052	
201.0	2.000000	60.000000	3658.000000	0.000000	1668.000000	--------	0.011140	0.000000	INFINITY	0.011140	0.000000	--------	0.344414	0.034722	1.000000	0.000000	0.078947	
202.0	2.000000	60.000000	3658.000000	0.000000	1668.000000	--------	0.011140	0.000000	INFINITY	0.011140	0.000000	--------	0.344414	0.034722	1.000000	0.000000	0.078947	
203.0	2.000000	62.000000	3652.000000	6.000000	1666.000000	--------	0.011511	0.001640	21.874614	0.010397	0.000000	--------	0.344086	0.035880	0.911765	0.000000	0.078264	
204.0	2.000000	90.000000	3658.000000	0.000000	1638.000000	--------	0.016710	0.000000	INFINITY	0.016710	0.000000	--------	0.356205	0.052083	1.000000	0.000000	0.118421	
208.0	2.000000	90.000000	3658.000000	0.000000	1638.000000	--------	0.016710	0.000000	INFINITY	0.016710	0.000000	--------	0.356205	0.052083	1.000000	0.000000	0.118421	
209.0	2.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
211.0	2.000000	90.000000	3658.000000	0.000000	1638.000000	--------	0.016710	0.000000	INFINITY	0.016710	0.000000	--------	0.356205	0.052083	1.000000	0.000000	0.118421	
228.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
232.0	2.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
240.0	2.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
245.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
248.0	2.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
249.0	2.000000	109.000000	3612.000000	46.000000	1619.000000	--------	0.020238	0.012575	5.016128	0.011697	0.000000	--------	0.355132	0.063079	0.703226	0.000000	0.121212	
261.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
263.0	2.000000	372.000000	3658.000000	0.000000	1356.000000	--------	0.069068	0.000000	INFINITY	0.069068	0.000000	--------	0.467042	0.215278	1.000000	0.000000	0.489472	
264.0	2.000000	324.000000	3658.000000	0.000000	1404.000000	--------	0.060156	0.000000	INFINITY	0.060156	0.000000	--------	0.448176	0.187500	1.000000	0.000000	0.426314	
265.0	2.000000	66.000000	3658.000000	0.000000	1662.000000	--------	0.012254	0.000000	INFINITY	0.012254	0.000000	--------	0.346772	0.038194	1.000000	0.000000	0.086842	
267.0	2.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
268.0	2.000000	84.000000	3644.000000	14.000000	1644.000000	--------	0.015596	0.003827	12.701389	0.012997	0.000000	--------	0.351248	0.048611	0.857143	0.000000	0.103033	
281.0	2.000000	288.000000	3658.000000	0.000000	1440.000000	--------	0.053472	0.000000	INFINITY	0.053472	0.000000	--------	0.434026	0.166667	1.000000	0.000000	0.378946	
282.0	2.000000	72.000000	3658.000000	0.000000	1656.000000	--------	0.013368	0.000000	INFINITY	0.013368	0.000000	--------	0.349130	0.041667	1.000000	0.000000	0.094737	
286.0	2.000000	144.000000	3658.000000	0.000000	1584.000000	--------	0.026736	0.000000	INFINITY	0.026736	0.000000	--------	0.377429	0.083333	1.000000	0.000000	0.189473	
287.0	2.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
288.0	2.000000	109.000000	3612.000000	46.000000	1619.000000	--------	0.020238	0.012575	5.016128	0.011697	0.000000	--------	0.355132	0.063079	0.703226	0.000000	0.121212	
307.0	2.000000	85.000000	3656.000000	2.000000	1643.000000	--------	0.015782	0.000547	89.968171	0.015410	0.000000	--------	0.353869	0.049190	0.977011	0.000000	0.110698	
310.0	2.000000	164.000000	3658.000000	0.000000	1564.000000	--------	0.030449	0.000000	INFINITY	0.030449	0.000000	--------	0.385290	0.094907	1.000000	0.000000	0.215789	
311.0	2.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
312.0	2.000000	114.000000	3658.000000	0.000000	1614.000000	--------	0.021166	0.000000	INFINITY	0.021166	0.000000	--------	0.365638	0.065972	1.000000	0.000000	0.150000	
313.0	2.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
