RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
81.0	2.000000	961.000000	869.000000	54.000000	3502.000000	--------	0.178426	0.058505	3.680480	0.168400	0.000000	--------	0.855504	0.215326	0.946798	0.000000	0.069183	
82.0	2.000000	580.000000	911.000000	12.000000	3883.000000	--------	0.107687	0.013001	9.995892	0.105459	0.000000	--------	0.848673	0.129957	0.979730	0.000000	0.046198	
83.0	2.000000	162.000000	921.000000	2.000000	4301.000000	--------	0.030078	0.002167	16.751737	0.029707	0.000000	--------	0.834479	0.036298	0.987805	0.000000	0.013202	
84.0	2.000000	157.000000	919.000000	4.000000	4306.000000	--------	0.029150	0.004334	8.117354	0.028407	0.000000	--------	0.833916	0.035178	0.975155	0.000000	0.012341	
85.0	2.000000	97.000000	915.000000	8.000000	4366.000000	--------	0.018010	0.008667	2.507590	0.016524	0.000000	--------	0.830869	0.021734	0.923810	0.008255	0.006449	
86.0	2.000000	278.000000	923.000000	0.000000	4185.000000	--------	0.051615	0.000000	INFINITY	0.051615	0.000000	--------	0.839304	0.062290	1.000000	0.000000	0.023419	
87.0	2.000000	189.000000	901.000000	22.000000	4274.000000	--------	0.035091	0.023835	1.776699	0.031006	0.000000	--------	0.831802	0.042348	0.895735	0.006758	0.011258	
88.0	2.000000	135.000000	923.000000	0.000000	4328.000000	--------	0.025065	0.000000	INFINITY	0.025065	0.000000	--------	0.833814	0.030249	1.000000	0.000000	0.011372	
89.0	2.000000	137.000000	923.000000	0.000000	4326.000000	--------	0.025436	0.000000	INFINITY	0.025436	0.000000	--------	0.833890	0.030697	1.000000	0.000000	0.011541	
90.0	2.000000	95.000000	915.000000	8.000000	4368.000000	--------	0.017638	0.008667	2.455887	0.016153	0.000000	--------	0.830792	0.021286	0.922330	0.008022	0.006282	
91.0	2.000000	878.000000	849.000000	74.000000	3585.000000	--------	0.163015	0.080173	2.453791	0.149276	0.000000	--------	0.848604	0.196729	0.922269	0.000000	0.058044	
92.0	2.000000	288.000000	881.000000	42.000000	4175.000000	--------	0.053472	0.045504	1.418136	0.045674	0.000000	--------	0.831890	0.064531	0.872727	0.028592	0.015476	
93.0	2.000000	133.000000	913.000000	10.000000	4330.000000	--------	0.024694	0.010834	2.750594	0.022837	0.000000	--------	0.831880	0.029801	0.930070	0.000643	0.009044	
94.0	2.000000	172.000000	919.000000	4.000000	4291.000000	--------	0.031935	0.004334	8.892897	0.031192	0.000000	--------	0.834492	0.038539	0.977273	0.000000	0.013603	
95.0	2.000000	70.000000	915.000000	8.000000	4393.000000	--------	0.012997	0.008667	1.809601	0.011511	0.000000	--------	0.829832	0.015685	0.897436	0.128744	0.004200	
96.0	2.000000	88.000000	923.000000	0.000000	4375.000000	--------	0.016339	0.000000	INFINITY	0.016339	0.000000	--------	0.832009	0.019718	1.000000	0.000000	0.007413	
97.0	2.000000	129.000000	913.000000	10.000000	4334.000000	--------	0.023951	0.010834	2.667869	0.022094	0.000000	--------	0.831726	0.028904	0.928058	0.000851	0.008709	
