RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
47.0	3.000000	72.000000	3237.000000	32.000000	2045.000000	--------	0.013368	0.009789	3.474374	0.007427	0.000000	--------	0.407757	0.034010	0.692308	0.000000	0.051012	
48.0	3.000000	82.000000	3257.000000	12.000000	2035.000000	--------	0.015225	0.003671	10.551803	0.012997	0.000000	--------	0.414337	0.038734	0.872340	0.000000	0.067050	
49.0	3.000000	64.000000	3245.000000	24.000000	2053.000000	--------	0.011883	0.007342	4.117777	0.007427	0.000000	--------	0.406949	0.030231	0.727273	0.000000	0.046833	
50.0	3.000000	73.000000	3240.000000	29.000000	2044.000000	--------	0.013554	0.008871	3.887039	0.008169	0.000000	--------	0.408601	0.034483	0.715686	0.000000	0.052865	
51.0	3.000000	67.000000	3237.000000	32.000000	2050.000000	--------	0.012440	0.009789	3.233098	0.006498	0.000000	--------	0.406324	0.031649	0.676768	0.000000	0.046751	
52.0	3.000000	56.000000	3854.000000	8.000000	1468.000000	--------	0.010397	0.002071	17.738845	0.008912	0.000000	--------	0.307819	0.036745	0.875000	0.000000	0.087873	
53.0	3.000000	56.000000	3854.000000	8.000000	1468.000000	--------	0.010397	0.002071	17.738845	0.008912	0.000000	--------	0.307819	0.036745	0.875000	0.000000	0.087873	
54.0	3.000000	54.000000	3856.000000	6.000000	1470.000000	--------	0.010026	0.001554	22.807087	0.008912	0.000000	--------	0.307249	0.035433	0.900000	0.000000	0.085733	
55.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
56.0	3.000000	55.000000	3835.000000	27.000000	1469.000000	--------	0.010212	0.006991	5.162098	0.005199	0.000000	--------	0.303820	0.036089	0.670732	0.000000	0.076709	
57.0	3.000000	114.000000	3844.000000	18.000000	1410.000000	--------	0.021166	0.004661	16.049431	0.017824	0.000000	--------	0.333251	0.074803	0.863636	0.000000	0.177906	
58.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
59.0	3.000000	60.000000	3846.000000	16.000000	1464.000000	--------	0.011140	0.004143	9.502953	0.008169	0.000000	--------	0.308215	0.039370	0.789474	0.000000	0.090100	
60.0	3.000000	102.000000	3856.000000	6.000000	1422.000000	--------	0.018938	0.001554	43.080052	0.017824	0.000000	--------	0.329833	0.066929	0.944444	0.000000	0.165166	
61.0	3.000000	144.000000	3790.000000	72.000000	1380.000000	--------	0.026736	0.018643	5.068241	0.013368	0.000000	--------	0.337340	0.094488	0.666667	0.000000	0.200264	
62.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
63.0	3.000000	68.000000	3846.000000	16.000000	1456.000000	--------	0.012625	0.004143	10.770013	0.009655	0.000000	--------	0.311979	0.044619	0.809524	0.000000	0.103232	
64.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
65.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
66.0	3.000000	72.000000	3838.000000	24.000000	1452.000000	--------	0.013368	0.006214	7.602362	0.008912	0.000000	--------	0.312376	0.047244	0.750000	0.000000	0.105697	
67.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
68.0	3.000000	58.000000	3834.000000	28.000000	1466.000000	--------	0.010769	0.007250	5.249250	0.005570	0.000000	--------	0.305046	0.038058	0.674419	0.000000	0.081102	
69.0	3.000000	56.000000	3834.000000	28.000000	1468.000000	--------	0.010397	0.007250	5.068241	0.005199	0.000000	--------	0.304105	0.036745	0.666667	0.000000	0.077881	
70.0	3.000000	148.000000	3802.000000	60.000000	1376.000000	--------	0.027479	0.015536	6.250831	0.016339	0.000000	--------	0.341450	0.097113	0.711538	0.000000	0.212153	
71.0	3.000000	84.000000	3825.000000	37.000000	1440.000000	--------	0.015596	0.009581	5.753139	0.008726	0.000000	--------	0.315608	0.055118	0.694215	0.000000	0.119053	
72.0	3.000000	72.000000	3832.000000	30.000000	1452.000000	--------	0.013368	0.007768	6.081890	0.007798	0.000000	--------	0.311262	0.047244	0.705882	0.000000	0.102833	
73.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
74.0	3.000000	60.000000	3834.000000	28.000000	1464.000000	--------	0.011140	0.007250	5.430259	0.005941	0.000000	--------	0.305987	0.039370	0.681818	0.000000	0.084328	
75.0	3.000000	75.000000	3834.000000	28.000000	1449.000000	--------	0.013925	0.007250	6.787823	0.008726	0.000000	--------	0.313045	0.049213	0.728155	0.000000	0.108646	
76.0	3.000000	87.000000	3823.000000	39.000000	1437.000000	--------	0.016153	0.010098	5.653039	0.008912	0.000000	--------	0.316648	0.057087	0.690476	0.000000	0.122996	
77.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
78.0	3.000000	108.000000	3837.000000	25.000000	1416.000000	--------	0.020052	0.006473	10.947402	0.015410	0.000000	--------	0.329128	0.070866	0.812030	0.000000	0.164176	
79.0	3.000000	96.000000	3860.000000	2.000000	1428.000000	--------	0.017824	0.000518	121.637795	0.017453	0.000000	--------	0.327753	0.062992	0.979592	0.000000	0.157752	
80.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
81.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
82.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
83.0	3.000000	102.000000	3856.000000	6.000000	1422.000000	--------	0.018938	0.001554	43.080052	0.017824	0.000000	--------	0.329833	0.066929	0.944444	0.000000	0.165166	
84.0	3.000000	101.000000	3857.000000	5.000000	1423.000000	--------	0.018752	0.001295	51.189239	0.017824	0.000000	--------	0.329548	0.066273	0.952830	0.000000	0.164132	
85.0	3.000000	120.000000	3814.000000	48.000000	1404.000000	--------	0.022280	0.012429	6.335302	0.013368	0.000000	--------	0.330504	0.078740	0.714286	0.000000	0.172319	
86.0	3.000000	66.000000	3844.000000	18.000000	1458.000000	--------	0.012254	0.004661	9.291776	0.008912	0.000000	--------	0.310667	0.043307	0.785714	0.000000	0.098903	
87.0	3.000000	56.000000	3854.000000	8.000000	1468.000000	--------	0.010397	0.002071	17.738845	0.008912	0.000000	--------	0.307819	0.036745	0.875000	0.000000	0.087873	
88.0	3.000000	64.000000	3846.000000	16.000000	1460.000000	--------	0.011883	0.004143	10.136483	0.008912	0.000000	--------	0.310097	0.041995	0.800000	0.000000	0.096663	
89.0	3.000000	120.000000	3838.000000	24.000000	1404.000000	--------	0.022280	0.006214	12.670604	0.017824	0.000000	--------	0.334960	0.078740	0.833333	0.000000	0.184457	
90.0	3.000000	64.000000	3846.000000	16.000000	1460.000000	--------	0.011883	0.004143	10.136483	0.008912	0.000000	--------	0.310097	0.041995	0.800000	0.000000	0.096663	
91.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
92.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
93.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
94.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
95.0	3.000000	99.000000	3858.000000	4.000000	1425.000000	--------	0.018381	0.001036	62.719488	0.017638	0.000000	--------	0.328793	0.064961	0.961165	0.000000	0.161448	
96.0	3.000000	99.000000	3859.000000	3.000000	1425.000000	--------	0.018381	0.000777	83.625984	0.017824	0.000000	--------	0.328978	0.064961	0.970588	0.000000	0.162082	
97.0	3.000000	88.000000	3821.000000	41.000000	1436.000000	--------	0.016339	0.010616	5.439088	0.008726	0.000000	--------	0.316748	0.057743	0.682171	0.000000	0.123711	
98.0	3.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
99.0	4.000000	56.000000	3854.000000	8.000000	1468.000000	--------	0.010397	0.002071	17.738845	0.008912	0.000000	--------	0.307819	0.036745	0.875000	0.000000	0.087873	
100.0	4.000000	132.000000	3814.000000	48.000000	1392.000000	--------	0.024508	0.012429	6.968832	0.015596	0.000000	--------	0.336150	0.086614	0.733333	0.000000	0.191831	
101.0	4.000000	60.000000	3850.000000	12.000000	1464.000000	--------	0.011140	0.003107	12.670604	0.008912	0.000000	--------	0.308958	0.039370	0.833333	0.000000	0.092229	
102.0	4.000000	60.000000	3850.000000	12.000000	1464.000000	--------	0.011140	0.003107	12.670604	0.008912	0.000000	--------	0.308958	0.039370	0.833333	0.000000	0.092229	
103.0	4.000000	60.000000	3850.000000	12.000000	1464.000000	--------	0.011140	0.003107	12.670604	0.008912	0.000000	--------	0.308958	0.039370	0.833333	0.000000	0.092229	
104.0	4.000000	72.000000	3826.000000	36.000000	1452.000000	--------	0.013368	0.009322	5.068241	0.006684	0.000000	--------	0.310148	0.047244	0.666667	0.000000	0.100132	
105.0	4.000000	108.000000	3838.000000	24.000000	1416.000000	--------	0.020052	0.006214	11.403543	0.015596	0.000000	--------	0.329314	0.070866	0.818182	0.000000	0.164711	
106.0	4.000000	96.000000	3862.000000	0.000000	1428.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.328124	0.062992	1.000000	0.000000	0.159051	
107.0	5.000000	64.000000	3838.000000	24.000000	1460.000000	--------	0.011883	0.006214	6.757655	0.007427	0.000000	--------	0.308612	0.041995	0.727273	0.000000	0.092660	
--------	--------	0.000000	5376.000000	0.000000	10.000000	0.407538	0.016086	0.005128	1.000000	0.012630	108.000000	0.500000	0.346251	0.053272	0.836608	1.000000	0.119078	
