RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
79.0	4.000000	87.000000	4407.000000	19.000000	873.000000	--------	0.016153	0.004293	21.110855	0.012625	0.000000	--------	0.249184	0.090625	0.820755	0.000000	0.294687	
80.0	4.000000	87.000000	4393.000000	33.000000	873.000000	--------	0.016153	0.007456	12.154735	0.010026	0.000000	--------	0.246585	0.090625	0.725000	0.000000	0.283445	
81.0	4.000000	84.000000	4408.000000	18.000000	876.000000	--------	0.015596	0.004067	21.515278	0.012254	0.000000	--------	0.246802	0.087500	0.823529	0.000000	0.284821	
87.0	4.000000	66.000000	4396.000000	30.000000	894.000000	--------	0.012254	0.006778	10.142917	0.006684	0.000000	--------	0.229166	0.068750	0.687500	0.000000	0.211376	
89.0	4.000000	79.000000	4388.000000	38.000000	881.000000	--------	0.014668	0.008586	9.584814	0.007612	0.000000	--------	0.238809	0.082292	0.675214	0.000000	0.251526	
90.0	4.000000	116.000000	4392.000000	34.000000	844.000000	--------	0.021537	0.007682	15.729657	0.015225	0.000000	--------	0.271223	0.120833	0.773333	0.000000	0.385725	
91.0	4.000000	54.000000	4426.000000	0.000000	906.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.224464	0.056250	1.000000	0.000000	0.194020	
92.0	4.000000	60.000000	4414.000000	12.000000	900.000000	--------	0.011140	0.002711	23.052083	0.008912	0.000000	--------	0.227372	0.062500	0.833333	0.000000	0.204183	
93.0	4.000000	72.000000	4399.000000	27.000000	888.000000	--------	0.013368	0.006100	12.294444	0.008355	0.000000	--------	0.234859	0.075000	0.727273	0.000000	0.234810	
94.0	4.000000	63.000000	4411.000000	15.000000	897.000000	--------	0.011697	0.003389	19.363750	0.008912	0.000000	--------	0.229383	0.065625	0.807692	0.000000	0.212341	
96.0	4.000000	116.000000	4401.000000	25.000000	844.000000	--------	0.021537	0.005648	21.392333	0.016896	0.000000	--------	0.272894	0.120833	0.822695	0.000000	0.393201	
97.0	4.000000	54.000000	4425.000000	1.000000	906.000000	--------	0.010026	0.000226	248.962500	0.009840	0.000000	--------	0.224278	0.056250	0.981818	0.000000	0.192988	
98.0	4.000000	108.000000	4426.000000	0.000000	852.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.270688	0.112500	1.000000	0.000000	0.388041	
100.0	4.000000	63.000000	4409.000000	17.000000	897.000000	--------	0.011697	0.003841	17.085662	0.008541	0.000000	--------	0.229012	0.065625	0.787500	0.000000	0.210680	
