RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
41.0	1.000000	2.000000	8.000000	0.000000	84.000000	--------	0.021277	0.000000	INFINITY	0.021277	0.000000	--------	0.916873	0.023256	1.000000	1.000000	0.004137	
42.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
43.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
44.0	1.000000	2.000000	8.000000	0.000000	84.000000	--------	0.021277	0.000000	INFINITY	0.021277	0.000000	--------	0.916873	0.023256	1.000000	1.000000	0.004137	
45.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
46.0	1.000000	9.000000	8.000000	0.000000	77.000000	--------	0.095745	0.000000	INFINITY	0.095745	0.000000	--------	0.923800	0.104651	1.000000	1.000000	0.018617	
47.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
48.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
49.0	1.000000	2.000000	8.000000	0.000000	84.000000	--------	0.021277	0.000000	INFINITY	0.021277	0.000000	--------	0.916873	0.023256	1.000000	1.000000	0.004137	
50.0	1.000000	2.000000	8.000000	0.000000	84.000000	--------	0.021277	0.000000	INFINITY	0.021277	0.000000	--------	0.916873	0.023256	1.000000	1.000000	0.004137	
51.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
52.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
53.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
54.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
55.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
56.0	1.000000	3.000000	8.000000	0.000000	83.000000	--------	0.031915	0.000000	INFINITY	0.031915	0.000000	--------	0.917862	0.034884	1.000000	1.000000	0.006206	
57.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
58.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
59.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
60.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
